individual_0;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79;individual_80;individual_81;individual_82;individual_83;individual_84;individual_85;individual_86;individual_87;individual_88;individual_89;individual_90;individual_91;individual_92;individual_93;individual_94;individual_95;individual_96;individual_97;individual_98;individual_99
17;21;24;23;29;14;17;16;32;19;27;22;24;21;19;29;18;19;22;11;21;24;24;24;29;12;22;18;12;12;16;30;29;19;24;22;21;28;48;16;12;12;17;19;25;64;57;35;44;57;29;20;16;10;29;32;15;22;27;26;13;13;32;31;32;20;21;20;22;18;14;16;18;29;12;29;18;23;31;32;61;30;33;20;64;22;20;18;14;14;24;23;25;29;18;23;19;22;37;17
21;21;18;24;21;12;16;13;16;23;23;19;19;12;20;22;64;12;20;21;12;20;27;27;22;13;19;15;39;12;19;16;19;43;14;23;14;18;14;14;56;37;20;19;24;38;31;17;27;25;56;22;13;17;20;12;22;22;24;22;16;14;13;24;48;14;23;14;18;16;24;22;24;32;79;24;18;15;26;27;24;20;18;21;26;27;19;19;16;17;24;21;23;32;16;16;14;16;24;22
25;79;48;32;24;26;18;21;18;22;24;38;15;15;35;42;14;16;14;14;16;12;40;24;12;12;21;12;22;28;22;24;18;18;29;29;20;22;24;19;12;19;12;37;5;25;26;28;30;28;29;32;17;17;12;24;20;19;12;22;25;26;16;32;19;12;79;51;48;48;24;17;12;14;20;20;26;22;16;23;12;48;37;37;19;22;14;16;29;33;38;48;19;39;18;18;23;13;21;23
18;19;79;22;21;20;23;30;20;12;24;24;20;15;18;21;17;19;19;42;12;10;13;15;23;22;28;24;30;30;18;15;22;27;17;18;22;19;23;23;17;19;31;53;51;29;24;20;24;16;13;26;55;25;27;27;14;12;29;57;38;14;14;19;12;24;16;19;25;25;22;22;20;37;48;22;15;17;18;18;25;29;29;29;15;13;18;29;24;10;23;22;19;20;32;25;22;18;23;21
12;15;19;37;25;32;18;37;13;24;24;20;32;16;12;24;16;16;21;32;23;37;48;12;21;21;26;26;31;31;15;37;32;32;14;14;10;12;27;20;14;20;15;14;29;24;38;20;18;17;16;16;29;28;20;18;20;12;19;29;20;13;16;12;18;20;21;21;18;79;21;22;16;51;25;12;12;13;24;31;17;25;23;13;23;12;13;29;12;48;19;19;15;14;19;24;17;17;18;17
15;15;14;27;29;22;16;29;21;29;42;59;12;21;12;22;18;25;22;13;37;21;48;24;25;43;12;12;17;18;15;21;21;11;17;31;29;43;20;20;22;37;22;29;37;18;23;14;56;64;79;17;79;20;79;20;64;21;31;26;14;12;16;24;29;14;42;34;17;17;18;11;28;17;11;11;20;19;16;55;22;19;19;17;19;14;18;64;25;16;14;12;20;13;21;23;18;24;27;29
12;18;14;19;16;21;21;18;25;25;22;22;17;18;12;19;29;17;32;37;56;23;29;12;29;56;14;16;20;36;21;16;37;24;31;39;14;23;38;49;46;49;24;21;24;21;12;32;15;17;23;12;21;12;12;14;21;24;53;29;20;17;64;19;18;15;40;32;25;29;14;22;19;24;40;12;19;24;22;15;58;45;38;16;20;27;23;18;15;24;14;14;20;38;23;13;20;29;27;22
11;17;18;12;25;16;20;20;30;24;48;29;22;12;29;37;29;19;12;12;20;56;16;20;29;26;16;26;14;12;20;17;18;16;16;32;19;13;16;22;51;13;61;22;19;15;22;23;21;23;17;18;31;25;16;16;37;29;15;18;14;20;21;26;20;48;18;21;18;20;32;29;31;15;41;31;25;29;16;12;12;12;13;14;22;21;13;14;17;20;29;53;16;20;25;24;21;37;18;19
12;24;25;32;13;37;23;40;21;16;20;14;16;51;24;25;20;24;32;12;55;18;63;19;29;27;15;24;25;25;45;48;12;12;22;24;16;22;50;38;18;18;23;38;46;48;27;16;32;32;15;14;15;12;29;12;25;45;26;28;21;21;20;21;22;21;28;28;15;79;25;66;12;14;16;24;15;17;14;15;16;20;55;21;19;18;48;32;40;12;14;14;35;26;38;40;12;22;19;20
19;14;16;21;21;28;22;37;25;18;19;18;49;19;20;24;12;19;17;20;13;14;12;25;17;29;24;29;33;40;48;18;15;18;13;13;19;15;14;32;29;14;12;14;16;18;20;16;16;17;24;22;29;10;44;38;32;24;20;18;22;18;14;13;12;22;22;14;14;24;13;17;21;17;12;12;21;24;15;24;12;14;11;13;19;24;79;14;24;19;22;42;20;12;31;45;22;12;12;25
34;28;23;16;25;24;12;22;18;19;17;14;21;16;29;33;24;24;25;26;14;14;49;20;16;17;15;22;20;19;26;32;16;14;17;15;21;23;14;16;12;22;18;25;22;22;18;14;13;29;18;12;29;12;79;29;15;18;28;36;19;13;15;16;14;18;37;13;13;19;16;16;29;15;17;12;17;21;12;12;17;21;12;12;17;16;56;20;32;12;27;25;17;23;12;12;12;20;36;14
18;15;16;20;15;25;24;20;55;18;67;34;21;21;19;16;14;16;20;13;12;15;29;18;21;19;15;22;14;30;22;19;22;21;10;14;14;24;32;42;19;12;29;25;21;20;21;16;22;12;26;35;24;13;22;13;18;15;13;14;18;22;24;19;14;29;25;12;12;13;13;12;29;12;19;64;15;64;19;37;16;26;23;26;29;29;14;15;18;20;24;24;19;25;14;14;22;77;21;12
14;18;24;54;20;18;39;31;14;25;14;21;22;20;35;29;17;19;14;32;28;24;23;14;19;20;29;27;22;12;14;12;19;18;12;19;30;23;14;19;16;52;29;19;16;28;60;27;12;13;17;19;30;65;15;19;38;19;21;22;21;19;31;12;29;21;31;46;14;32;13;21;13;12;12;14;48;48;16;14;40;37;48;29;14;25;18;48;21;24;25;16;24;29;17;15;12;12;12;18
12;12;29;13;12;29;32;35;15;16;12;24;14;22;15;16;25;12;64;19;18;21;23;15;32;15;18;17;20;20;21;15;17;18;55;55;28;19;24;14;14;16;23;46;14;23;19;10;19;19;12;12;14;16;19;15;21;13;22;25;12;20;12;16;69;35;19;14;18;14;13;17;24;22;32;18;13;55;16;15;27;24;18;15;26;39;22;35;21;16;25;29;12;19;18;15;17;21;24;29
16;14;13;15;20;21;60;38;51;19;19;20;55;32;25;26;15;17;19;23;13;16;19;14;31;19;25;26;14;20;13;13;28;33;17;16;29;21;17;12;21;14;17;19;15;14;13;20;20;41;51;12;23;54;29;29;20;24;24;21;21;29;21;19;16;20;17;18;19;19;12;32;30;36;22;20;19;21;24;19;19;17;12;13;26;45;29;21;48;17;12;16;18;14;20;29;16;64;21;22
16;24;24;18;18;18;13;16;19;21;12;14;22;16;18;21;20;17;25;48;18;17;31;32;17;16;14;18;17;17;23;19;14;17;19;12;22;38;21;13;12;18;15;15;11;13;15;15;14;13;17;19;14;20;37;14;18;19;22;24;19;17;26;32;16;19;19;19;18;19;15;12;18;25;14;79;12;12;17;23;24;12;59;52;24;31;20;22;12;22;12;14;23;22;14;15;16;16;29;12
13;32;18;13;15;15;17;20;13;13;14;22;38;23;16;17;18;23;40;12;12;20;14;18;22;21;21;17;21;12;12;13;27;73;18;37;14;19;16;15;14;15;14;56;14;17;21;38;21;21;16;24;12;24;23;14;12;12;19;12;17;17;19;29;17;22;16;14;21;22;13;13;23;44;12;17;14;24;18;21;20;20;17;19;17;37;32;14;19;13;29;64;18;22;16;52;16;12;12;17
14;30;18;20;14;12;14;20;18;17;17;29;20;12;19;12;17;25;19;29;22;15;23;24;17;24;15;19;32;12;24;20;25;42;21;17;31;30;18;24;21;18;26;23;18;30;28;23;19;32;28;23;24;32;12;19;29;32;24;21;17;32;12;12;14;17;32;24;12;21;21;25;12;56;17;21;19;21;22;13;29;12;23;21;20;20;14;24;19;29;12;12;16;20;17;12;12;12;22;29
24;22;40;18;14;17;18;21;22;13;16;19;16;15;17;17;21;79;18;16;19;15;19;14;14;64;25;19;25;37;22;21;12;12;24;19;16;22;20;18;18;15;17;17;18;23;14;23;12;21;23;23;28;35;20;18;22;20;15;14;16;18;16;17;55;20;18;38;43;27;22;32;52;30;18;21;12;13;12;22;29;18;22;19;46;37;37;19;18;18;21;20;13;14;22;13;48;12;13;15
16;22;18;19;17;18;24;40;34;32;19;13;18;18;12;56;28;34;15;19;21;12;18;28;22;21;55;22;12;19;17;17;18;24;32;24;22;16;25;23;13;13;17;19;24;18;19;20;22;19;12;12;29;24;14;29;12;14;36;28;24;27;20;18;18;18;26;52;18;19;23;20;18;24;35;17;14;17;13;13;19;17;22;24;22;12;17;20;65;54;16;20;22;24;24;40;18;25;19;13
16;18;17;14;14;14;24;14;24;74;19;12;19;19;48;50;12;14;26;19;17;15;12;29;14;14;42;51;21;17;21;38;36;45;15;21;29;19;30;32;23;25;27;26;12;18;18;16;14;25;18;13;32;12;14;38;23;52;14;27;14;24;17;18;16;21;18;20;17;15;34;33;51;52;21;20;31;24;12;14;14;17;19;17;25;12;19;19;20;16;15;13;16;12;14;17;22;24;16;12
12;64;38;14;14;19;23;16;16;24;20;31;21;24;21;19;18;26;33;28;20;21;28;20;16;19;18;40;37;21;25;19;26;29;22;17;18;20;14;79;21;14;32;17;19;16;12;21;20;32;14;13;16;24;12;19;79;14;25;12;22;23;14;21;20;19;19;22;15;19;32;25;22;15;24;22;32;37;24;24;12;16;20;12;12;18;79;12;25;24;21;15;27;16;38;37;14;14;18;24
21;25;57;32;14;19;20;21;19;19;12;16;17;12;17;22;25;25;16;16;24;24;26;46;16;12;20;19;14;29;13;12;65;29;29;79;38;12;30;21;13;13;21;19;12;24;23;18;64;24;24;32;17;18;16;19;22;25;19;30;29;14;12;20;16;28;12;65;19;29;20;64;19;16;15;14;32;18;20;16;29;14;34;51;15;16;25;14;17;65;24;37;14;14;21;29;25;25;15;12
20;14;18;15;26;33;17;20;14;19;22;14;19;48;20;21;14;12;19;18;22;19;32;25;24;25;29;21;28;20;32;13;38;22;24;21;16;19;15;13;23;19;18;12;12;14;25;28;14;14;13;18;14;19;23;13;22;27;13;25;16;16;26;19;19;20;24;25;25;73;16;19;17;12;41;22;15;18;25;24;22;22;14;12;14;15;14;13;15;23;19;12;19;16;19;19;32;16;19;14
12;13;20;32;12;13;20;79;32;13;15;13;12;31;19;22;14;19;22;28;25;29;26;24;21;32;19;27;26;24;31;19;21;14;16;13;22;22;19;19;15;12;52;31;13;18;40;36;25;12;19;16;23;22;20;21;28;20;18;19;58;43;19;15;15;21;28;16;79;64;18;18;15;15;22;32;47;18;19;19;20;18;21;38;31;30;21;23;19;26;64;19;32;56;20;21;14;29;19;19
16;17;56;19;20;18;21;19;16;18;22;13;29;12;20;21;25;32;20;12;22;12;12;12;20;37;14;32;15;22;64;17;14;22;19;14;24;14;17;17;31;25;19;19;19;19;12;12;18;25;17;24;18;13;22;16;22;20;23;20;16;16;20;25;22;21;21;79;21;18;14;12;20;14;17;79;29;29;14;14;12;26;25;55;30;32;18;22;23;23;19;21;22;25;17;24;19;24;12;25
16;19;79;24;68;28;22;14;30;61;13;14;13;24;26;20;27;28;17;16;20;19;29;14;32;14;21;18;29;13;21;55;18;29;23;13;16;15;79;19;12;12;21;22;18;17;12;32;19;19;12;22;17;19;17;12;66;53;17;19;21;22;15;14;24;12;25;28;58;54;14;24;20;13;12;12;16;19;24;20;77;15;21;20;20;21;18;64;79;19;21;16;14;14;21;26;19;19;18;18
14;12;19;24;15;19;26;20;13;13;23;14;64;24;26;30;17;29;12;14;23;13;23;21;17;40;23;15;22;21;21;19;14;21;37;29;17;16;15;16;30;16;23;19;16;25;18;18;14;16;20;19;13;20;20;24;15;21;12;13;19;37;27;12;16;13;14;12;19;19;31;20;29;25;24;20;14;13;12;21;32;22;12;12;29;29;44;41;31;19;29;51;12;19;14;17;20;13;12;21
64;24;18;15;12;16;19;14;25;28;12;12;20;14;36;57;16;24;29;25;26;17;14;14;38;19;15;24;27;26;75;16;19;12;24;32;16;19;19;19;19;14;14;14;24;16;12;24;21;32;14;22;19;29;16;12;19;14;23;25;18;24;12;19;19;22;28;28;25;15;29;18;28;56;32;21;24;20;25;22;24;14;22;14;12;22;17;29;21;22;14;16;15;16;16;20;13;14;18;20
17;14;24;16;12;14;19;19;13;16;29;19;24;32;21;23;20;37;29;24;16;15;32;12;16;19;12;20;29;24;19;17;19;13;13;21;14;19;21;24;12;15;19;19;14;14;20;23;19;15;12;19;25;25;14;22;14;12;14;18;21;22;26;19;19;22;55;19;22;19;19;13;19;12;36;19;64;32;32;15;39;18;43;26;12;12;15;20;15;16;29;14;14;21;25;23;15;20;19;25
24;21;19;64;16;19;24;16;33;29;26;18;22;24;29;20;21;72;23;15;19;19;24;26;24;24;24;19;56;12;12;20;48;25;16;16;12;19;32;40;79;40;14;13;12;22;18;14;26;13;23;20;23;20;12;12;14;12;14;14;16;16;24;12;16;18;19;17;29;65;14;19;19;20;24;65;14;22;19;14;20;24;12;38;19;19;16;14;19;23;14;20;17;18;18;19;22;23;21;14
29;16;27;19;18;16;26;22;20;21;37;25;20;28;14;13;37;32;15;19;19;12;18;15;16;14;14;12;13;14;25;27;31;20;14;13;12;12;37;19;12;64;21;26;12;18;19;24;23;20;32;17;14;14;12;12;22;32;17;24;21;25;13;14;16;18;37;29;29;13;13;12;14;18;44;51;12;18;19;25;32;64;36;46;22;20;19;32;24;14;30;28;18;14;37;25;37;18;19;29
